,Positive,Negative
242,,"Todays situation in Bang Sean Beach, #Thailand. #Covid19 #lockdown eased nationwide. https://t.co/DzIxCyiZdb"
243,,"RT @ebtapper: The GI manifestations of #COVID19?

1️⃣🤢🤮
2️⃣💩
3️⃣mild ⬆️liver injury

https://t.co/Flan9oUyzH

Issues:
1️⃣ specific to covid…"
244,,RT @NEJM: Eighteen brains of patients who died 0 to 32 days after the onset of symptoms of SARS-CoV-2 infection showed hypoxic–ischemic cha…
245,,"RT @UN_SPExperts: #COVID19 lockdowns, though necessary, have increased the likelihood of insecurity and violence for those who are in situa…"
246,,"RT @WHO: These are 5⃣ things to know about #COVID19 transmission ⬇️

https://t.co/JAM1Syx12o"
247,,"WASHINGTON: Finance ministers and central bank chiefs from G7 countries will hold talks Tuesday amid rising global uncertainty over the coronavirus epidemic, the US Treasury said Monday. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1870414/g7-finance-central-bank-chiefs-to-hold-talks-amid-outbreak …"
248,,Test kit shortage! Quarantined nurse raises alarms over being denied coronavirus test https://www.msnbc.com/all-in/watch/quarantined-nurse-raises-alarms-over-being-denied-coronavirus-test-80110149805 … via @msnbc
249,,Of course 14 days not so bad cuz I can work at home....  thank a lot  hope your country not have crisis from corona virus ....
250,,More info for all #information #coronavirus #cnn #USAhttps://twitter.com/CNN/status/1235309092287188996 …
251,,"Bangkok Post headlines on Wednesday: 
'Little ghosts' spark virus fears https://www.bangkokpost.com/thailand/general/1870819/little-ghosts-spark-virus-fears …
 Govt moves to stop face-mask hoarding
 Premier, cabinet donate salary to battle outbreak https://www.bangkokpost.com/thailand/politics/1870809/premier-cabinet-donate-salary-to-battle-outbreak … #ไวรัสโคโรน่า #coronavirus #COVID19 #Thailandpic.twitter.com/L3ODmBzmMA"
252,,"#Thailand requires a mandatory 14 day quarantine for all arrivals from  South Korea, China, Macao, Hong Kong, Italy and Iran as a measure against #coronavirus https://www.reuters.com/article/us-health-coronavirus-thailand/thailand-announces-compulsory-quarantine-for-arrivals-from-six-places-idUSKBN20S1SV …"
253,,Trump still sees coronavirus outbreak as a public-relations problem https://www.msnbc.com/rachel-maddow-show/trump-still-sees-coronavirus-outbreak-public-relations-problem-n1150606 … via @msnbc
254,,Thailand Post has heightened sanitation measures to prevent the spread of the coronavirus from its postal services as demand for courier and logistics services has escalated following the outbreak. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1872609/thailand-post-beefs-up-sanitation-measures …
255,,VIENNA: Ministers from the Opec cartel of oil-producing countries on Thursday recommended a drastic production cut of 1.5 million barrels per day to their allies to counter a slump in demand caused by the coronavirus outbreak. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1872374/opec-recommends-1-5m-barrel-output-cut-to-allies …
256,,"Despite the coronavirus epidemic, Berli Jucker Plc (BJC), the trading company and operator of Big C Supercenter, plans to allocate 8-10 billion baht this year as planned to expand business, citing recovering consumer spending power. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1874539/bjc-earmarks-b8-10bn-for-expansion-this-year …"
257,,The Revenue Department is likely to cut its tax revenue collection target of 2.12 trillion baht for this fiscal year as the coronavirus outbreak takes its toll on the country's economic growth. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1874549/revenue-officials-set-to-cut-collection-goal …
258,,"Financial markets and economic forecasters are warning of rising risks for the U.S. and global economy, which were improving before the novel coronavirus spread from China around the world. #BangkokPost #Businesshttps://www.bangkokpost.com/business/1874509/coronavirus-risk-rises-for-u-s-global-economies …"
259,,Very few cases of Coronavirus I Thailand
260,,Coronavirus: Will schools close? Can my pet get it? Big questions answered - CBBC Newsround https://www.bbc.co.uk/newsround/51791626 …
261,,Used to buy a mask.  Corona virus protection  Because this place doesn't have  Plus very expensive
262,,"Five new Covid-19 cases confirmed in Thailand - https://bit.ly/33lvo2b 
#thailand #coronavirus #covid19pic.twitter.com/WegFSqUyeV"
263,,Only 30 percent of Republicans are likely to avoid gatherings during coronavirus pandemic http://a.msn.com/01/en-us/BB11dv1c?ocid=st2 …
264,,"Gov. Cuomo announces there are over 10,000 cases of coronavirus in New York https://www.msnbc.com/msnbc/watch/gov-cuomo-announces-there-are-over-10-000-cases-of-coronavirus-in-new-york-81060421858 … via @msnbc"
265,,The US to be the new epicentre of #coronavirus https://twitter.com/WFLA/status/1239618604255059975 …
